date_key,full_date,year,month,year_month,events_on_date,weighted_events_on_date,bookings_made_on_date,checkins_on_date,checkouts_on_date,booking_value_proxy_for_checkins,package_checkins,avg_stay_nights_for_checkins,avg_lead_days_for_checkins
2021-10-22,2021-10-22,2021,10,2021-10,0,0,0,0,0,0,0,,
2021-09-24,2021-09-24,2021,9,2021-09,0,0,0,0,0,0,0,,
2021-09-22,2021-09-22,2021,9,2021-09,0,0,0,0,0,0,0,,
2021-09-17,2021-09-17,2021,9,2021-09,0,0,0,0,0,0,0,,
2021-09-11,2021-09-11,2021,9,2021-09,0,0,0,0,0,0,0,,
2021-07-23,2021-07-23,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-07-14,2021-07-14,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-07-12,2021-07-12,2021,7,2021-07,0,0,0,0,0,0,0,,
2021-06-15,2021-06-15,2021,6,2021-06,0,0,0,0,0,0,0,,
2021-05-16,2021-05-16,2021,5,2021-05,0,0,0,0,0,0,0,,
2021-05-09,2021-05-09,2021,5,2021-05,0,0,0,0,0,0,0,,
2021-04-29,2021-04-29,2021,4,2021-04,0,0,0,0,0,0,0,,
2021-03-10,2021-03-10,2021,3,2021-03,0,0,0,0,0,0,0,,
2021-02-22,2021-02-22,2021,2,2021-02,0,0,0,0,0,0,0,,
2021-01-21,2021-01-21,2021,1,2021-01,0,0,0,0,0,0,0,,
2020-12-29,2020-12-29,2020,12,2020-12,0,0,0,0,0,0,0,,
2020-12-22,2020-12-22,2020,12,2020-12,0,0,0,0,0,0,0,,
2020-11-20,2020-11-20,2020,11,2020-11,0,0,0,0,0,0,0,,
2020-11-14,2020-11-14,2020,11,2020-11,0,0,0,0,0,0,0,,
2020-10-09,2020-10-09,2020,10,2020-10,0,0,0,0,0,0,0,,
2020-08-20,2020-08-20,2020,8,2020-08,0,0,0,0,0,0,0,,
2020-08-10,2020-08-10,2020,8,2020-08,0,0,0,0,0,0,0,,
2020-07-29,2020-07-29,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-07-26,2020-07-26,2020,7,2020-07,0,0,0,0,0,0,0,,
2020-06-17,2020-06-17,2020,6,2020-06,0,0,0,0,0,0,0,,
2020-06-01,2020-06-01,2020,6,2020-06,0,0,0,0,0,0,0,,
2020-03-27,2020-03-27,2020,3,2020-03,0,0,0,0,0,0,0,,
2019-12-07,2019-12-07,2019,12,2019-12,0,0,0,0,0,0,0,,
2019-11-29,2019-11-29,2019,11,2019-11,0,0,0,0,0,0,0,,
2019-11-17,2019-11-17,2019,11,2019-11,0,0,0,0,0,0,0,,
2019-11-09,2019-11-09,2019,11,2019-11,0,0,0,0,0,0,0,,
2019-10-22,2019-10-22,2019,10,2019-10,0,0,0,0,0,0,0,,
2019-10-16,2019-10-16,2019,10,2019-10,0,0,0,0,0,0,0,,
2019-09-23,2019-09-23,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-03,2019-09-03,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-09-01,2019-09-01,2019,9,2019-09,0,0,0,0,0,0,0,,
2019-08-11,2019-08-11,2019,8,2019-08,0,0,0,0,0,0,0,,
2019-07-08,2019-07-08,2019,7,2019-07,0,0,0,0,0,0,0,,
2019-06-20,2019-06-20,2019,6,2019-06,0,0,0,0,0,0,0,,
2019-06-10,2019-06-10,2019,6,2019-06,0,0,0,0,0,0,0,,
2019-05-28,2019-05-28,2019,5,2019-05,0,0,0,0,0,0,0,,
2019-04-27,2019-04-27,2019,4,2019-04,0,0,0,0,0,0,0,,
2019-04-25,2019-04-25,2019,4,2019-04,0,0,0,0,0,0,0,,
2019-04-19,2019-04-19,2019,4,2019-04,0,0,0,0,0,0,0,,
2019-04-09,2019-04-09,2019,4,2019-04,0,0,0,0,0,0,0,,
2019-03-18,2019-03-18,2019,3,2019-03,0,0,0,0,0,0,0,,
2019-01-23,2019-01-23,2019,1,2019-01,0,0,0,0,0,0,0,,
2019-01-03,2019-01-03,2019,1,2019-01,0,0,0,0,0,0,0,,
2018-12-22,2018-12-22,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-12,2018-12-12,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-12-07,2018-12-07,2018,12,2018-12,0,0,0,0,0,0,0,,
2018-11-29,2018-11-29,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-11-19,2018-11-19,2018,11,2018-11,0,0,0,0,0,0,0,,
2018-10-06,2018-10-06,2018,10,2018-10,0,0,0,0,0,0,0,,
2018-08-27,2018-08-27,2018,8,2018-08,0,0,0,0,0,0,0,,
2018-08-18,2018-08-18,2018,8,2018-08,0,0,0,0,0,0,0,,
2018-07-14,2018-07-14,2018,7,2018-07,0,0,0,0,0,0,0,,
2018-06-24,2018-06-24,2018,6,2018-06,0,0,0,0,0,0,0,,
2018-06-17,2018-06-17,2018,6,2018-06,0,0,0,0,0,0,0,,
2018-05-24,2018-05-24,2018,5,2018-05,0,0,0,0,0,0,0,,
2018-05-01,2018-05-01,2018,5,2018-05,0,0,0,0,0,0,0,,
2018-04-21,2018-04-21,2018,4,2018-04,0,0,0,0,0,0,0,,
2018-04-08,2018-04-08,2018,4,2018-04,0,0,0,0,0,0,0,,
2018-03-30,2018-03-30,2018,3,2018-03,0,0,0,0,0,0,0,,
2018-03-05,2018-03-05,2018,3,2018-03,0,0,0,0,0,0,0,,
2018-02-23,2018-02-23,2018,2,2018-02,0,0,0,0,0,0,0,,
2018-02-18,2018-02-18,2018,2,2018-02,0,0,0,0,0,0,0,,
2018-02-08,2018-02-08,2018,2,2018-02,0,0,0,0,0,0,0,,
2017-12-17,2017-12-17,2017,12,2017-12,0,0,0,0,0,0,0,,
2017-11-23,2017-11-23,2017,11,2017-11,0,0,0,0,0,0,0,,
2017-11-17,2017-11-17,2017,11,2017-11,0,0,0,0,0,0,0,,
2017-11-14,2017-11-14,2017,11,2017-11,0,0,0,0,0,0,0,,
2017-09-27,2017-09-27,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-09-25,2017-09-25,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-09-24,2017-09-24,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-09-10,2017-09-10,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-09-08,2017-09-08,2017,9,2017-09,0,0,0,0,0,0,0,,
2017-07-19,2017-07-19,2017,7,2017-07,0,0,0,0,0,0,0,,
2017-06-25,2017-06-25,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-06-19,2017-06-19,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-06-17,2017-06-17,2017,6,2017-06,0,0,0,0,0,0,0,,
2017-05-21,2017-05-21,2017,5,2017-05,0,0,0,0,0,0,0,,
2017-03-11,2017-03-11,2017,3,2017-03,0,0,0,0,0,0,0,,
2017-01-03,2017-01-03,2017,1,2017-01,0,0,0,0,0,0,0,,
2016-12-14,2016-12-14,2016,12,2016-12,0,0,0,0,0,0,0,,
2016-10-06,2016-10-06,2016,10,2016-10,0,0,0,0,0,0,0,,
2016-09-30,2016-09-30,2016,9,2016-09,0,0,0,0,0,0,0,,
2016-09-24,2016-09-24,2016,9,2016-09,0,0,0,0,0,0,0,,
2016-09-17,2016-09-17,2016,9,2016-09,0,0,0,0,0,0,0,,
2016-09-01,2016-09-01,2016,9,2016-09,0,0,0,0,0,0,0,,
2016-08-12,2016-08-12,2016,8,2016-08,0,0,0,0,0,0,0,,
2016-08-08,2016-08-08,2016,8,2016-08,0,0,0,0,0,0,0,,
2016-08-04,2016-08-04,2016,8,2016-08,0,0,0,0,0,0,0,,
2016-06-26,2016-06-26,2016,6,2016-06,0,0,0,0,0,0,0,,
2016-04-13,2016-04-13,2016,4,2016-04,0,0,0,0,0,0,0,,
2016-04-06,2016-04-06,2016,4,2016-04,0,0,0,0,0,0,0,,
2016-01-30,2016-01-30,2016,1,2016-01,0,0,0,0,0,0,0,,
2013-01-04,2013-01-04,2013,1,2013-01,0,0,0,0,0,0,0,,
2013-01-03,2013-01-03,2013,1,2013-01,0,0,0,0,0,0,0,,
2012-12-20,2012-12-20,2012,12,2012-12,0,0,0,0,0,0,0,,
2012-11-20,2012-11-20,2012,11,2012-11,0,0,0,0,0,0,0,,
2012-10-02,2012-10-02,2012,10,2012-10,0,0,0,0,0,0,0,,
2012-09-09,2012-09-09,2012,9,2012-09,0,0,0,0,0,0,0,,
2012-08-29,2012-08-29,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-08-27,2012-08-27,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-08-18,2012-08-18,2012,8,2012-08,0,0,0,0,0,0,0,,
2012-06-25,2012-06-25,2012,6,2012-06,0,0,0,0,0,0,0,,
2012-05-04,2012-05-04,2012,5,2012-05,0,0,0,0,0,0,0,,
2012-04-19,2012-04-19,2012,4,2012-04,0,0,0,0,0,0,0,,
2012-03-24,2012-03-24,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-03-17,2012-03-17,2012,3,2012-03,0,0,0,0,0,0,0,,
2012-03-12,2012-03-12,2012,3,2012-03,0,0,0,0,0,0,0,,
2030-12-15,2030-12-15,2030,12,2030-12,0,0,0,0,0,0,0,,
2030-11-16,2030-11-16,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-11-14,2030-11-14,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-11-12,2030-11-12,2030,11,2030-11,0,0,0,0,0,0,0,,
2030-10-30,2030-10-30,2030,10,2030-10,0,0,0,0,0,0,0,,
2030-08-25,2030-08-25,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-08-14,2030-08-14,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-08-11,2030-08-11,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-08-07,2030-08-07,2030,8,2030-08,0,0,0,0,0,0,0,,
2030-06-26,2030-06-26,2030,6,2030-06,0,0,0,0,0,0,0,,
2030-06-13,2030-06-13,2030,6,2030-06,0,0,0,0,0,0,0,,
2030-05-25,2030-05-25,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-05-06,2030-05-06,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-05-04,2030-05-04,2030,5,2030-05,0,0,0,0,0,0,0,,
2030-04-12,2030-04-12,2030,4,2030-04,0,0,0,0,0,0,0,,
2030-03-28,2030-03-28,2030,3,2030-03,0,0,0,0,0,0,0,,
2030-03-18,2030-03-18,2030,3,2030-03,0,0,0,0,0,0,0,,
2030-03-08,2030-03-08,2030,3,2030-03,0,0,0,0,0,0,0,,
2030-03-07,2030-03-07,2030,3,2030-03,0,0,0,0,0,0,0,,
2030-02-09,2030-02-09,2030,2,2030-02,0,0,0,0,0,0,0,,
2030-01-06,2030-01-06,2030,1,2030-01,0,0,0,0,0,0,0,,
2030-01-04,2030-01-04,2030,1,2030-01,0,0,0,0,0,0,0,,
2029-11-02,2029-11-02,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-11-01,2029-11-01,2029,11,2029-11,0,0,0,0,0,0,0,,
2029-10-25,2029-10-25,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-10-24,2029-10-24,2029,10,2029-10,0,0,0,0,0,0,0,,
2029-09-24,2029-09-24,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-09-09,2029-09-09,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-09-06,2029-09-06,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-09-03,2029-09-03,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-09-01,2029-09-01,2029,9,2029-09,0,0,0,0,0,0,0,,
2029-08-29,2029-08-29,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-08-27,2029-08-27,2029,8,2029-08,0,0,0,0,0,0,0,,
2029-07-15,2029-07-15,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-07-05,2029-07-05,2029,7,2029-07,0,0,0,0,0,0,0,,
2029-06-05,2029-06-05,2029,6,2029-06,0,0,0,0,0,0,0,,
2029-05-13,2029-05-13,2029,5,2029-05,0,0,0,0,0,0,0,,
2029-05-09,2029-05-09,2029,5,2029-05,0,0,0,0,0,0,0,,
2029-04-10,2029-04-10,2029,4,2029-04,0,0,0,0,0,0,0,,
2029-02-19,2029-02-19,2029,2,2029-02,0,0,0,0,0,0,0,,
2029-01-21,2029-01-21,2029,1,2029-01,0,0,0,0,0,0,0,,
2029-01-16,2029-01-16,2029,1,2029-01,0,0,0,0,0,0,0,,
2028-12-29,2028-12-29,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-12-17,2028-12-17,2028,12,2028-12,0,0,0,0,0,0,0,,
2028-11-29,2028-11-29,2028,11,2028-11,0,0,0,0,0,0,0,,
2028-11-21,2028-11-21,2028,11,2028-11,0,0,0,0,0,0,0,,
2028-11-16,2028-11-16,2028,11,2028-11,0,0,0,0,0,0,0,,
2028-10-31,2028-10-31,2028,10,2028-10,0,0,0,0,0,0,0,,
2028-10-25,2028-10-25,2028,10,2028-10,0,0,0,0,0,0,0,,
2028-10-20,2028-10-20,2028,10,2028-10,0,0,0,0,0,0,0,,
2028-10-14,2028-10-14,2028,10,2028-10,0,0,0,0,0,0,0,,
2028-10-05,2028-10-05,2028,10,2028-10,0,0,0,0,0,0,0,,
2028-09-20,2028-09-20,2028,9,2028-09,0,0,0,0,0,0,0,,
2028-08-05,2028-08-05,2028,8,2028-08,0,0,0,0,0,0,0,,
2028-06-18,2028-06-18,2028,6,2028-06,0,0,0,0,0,0,0,,
2028-06-01,2028-06-01,2028,6,2028-06,0,0,0,0,0,0,0,,
2028-05-21,2028-05-21,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-05-10,2028-05-10,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-05-05,2028-05-05,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-05-01,2028-05-01,2028,5,2028-05,0,0,0,0,0,0,0,,
2028-04-21,2028-04-21,2028,4,2028-04,0,0,0,0,0,0,0,,
2028-04-19,2028-04-19,2028,4,2028-04,0,0,0,0,0,0,0,,
2028-04-18,2028-04-18,2028,4,2028-04,0,0,0,0,0,0,0,,
2028-04-09,2028-04-09,2028,4,2028-04,0,0,0,0,0,0,0,,
2028-01-14,2028-01-14,2028,1,2028-01,0,0,0,0,0,0,0,,
2028-01-07,2028-01-07,2028,1,2028-01,0,0,0,0,0,0,0,,
2027-12-30,2027-12-30,2027,12,2027-12,0,0,0,0,0,0,0,,
2027-12-27,2027-12-27,2027,12,2027-12,0,0,0,0,0,0,0,,
2027-12-20,2027-12-20,2027,12,2027-12,0,0,0,0,0,0,0,,
2027-11-30,2027-11-30,2027,11,2027-11,0,0,0,0,0,0,0,,
2027-10-22,2027-10-22,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-10-18,2027-10-18,2027,10,2027-10,0,0,0,0,0,0,0,,
2027-09-27,2027-09-27,2027,9,2027-09,0,0,0,0,0,0,0,,
2027-09-12,2027-09-12,2027,9,2027-09,0,0,0,0,0,0,0,,
2027-09-10,2027-09-10,2027,9,2027-09,0,0,0,0,0,0,0,,
2027-08-15,2027-08-15,2027,8,2027-08,0,0,0,0,0,0,0,,
2027-08-11,2027-08-11,2027,8,2027-08,0,0,0,0,0,0,0,,
2027-05-31,2027-05-31,2027,5,2027-05,0,0,0,0,0,0,0,,
2027-05-23,2027-05-23,2027,5,2027-05,0,0,0,0,0,0,0,,
2027-05-16,2027-05-16,2027,5,2027-05,0,0,0,0,0,0,0,,
2027-02-27,2027-02-27,2027,2,2027-02,0,0,0,0,0,0,0,,
2027-02-23,2027-02-23,2027,2,2027-02,0,0,0,0,0,0,0,,
2027-02-10,2027-02-10,2027,2,2027-02,0,0,0,0,0,0,0,,
2027-01-21,2027-01-21,2027,1,2027-01,0,0,0,0,0,0,0,,
2027-01-19,2027-01-19,2027,1,2027-01,0,0,0,0,0,0,0,,
2027-01-13,2027-01-13,2027,1,2027-01,0,0,0,0,0,0,0,,
2026-12-27,2026-12-27,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-12-12,2026-12-12,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-12-09,2026-12-09,2026,12,2026-12,0,0,0,0,0,0,0,,
2026-11-14,2026-11-14,2026,11,2026-11,0,0,0,0,0,0,0,,
2026-11-08,2026-11-08,2026,11,2026-11,0,0,0,0,0,0,0,,
2026-10-13,2026-10-13,2026,10,2026-10,0,0,0,0,0,0,0,,
2026-09-05,2026-09-05,2026,9,2026-09,0,0,0,0,0,0,0,,
2026-08-15,2026-08-15,2026,8,2026-08,0,0,0,0,0,0,0,,
2026-08-07,2026-08-07,2026,8,2026-08,0,0,0,0,0,0,0,,
2026-07-02,2026-07-02,2026,7,2026-07,0,0,0,0,0,0,0,,
2026-06-19,2026-06-19,2026,6,2026-06,0,0,0,0,0,0,0,,
2026-06-13,2026-06-13,2026,6,2026-06,0,0,0,0,0,0,0,,
2026-05-27,2026-05-27,2026,5,2026-05,0,0,0,0,0,0,0,,
2026-04-08,2026-04-08,2026,4,2026-04,0,0,0,0,0,0,0,,
2026-03-17,2026-03-17,2026,3,2026-03,0,0,0,0,0,0,0,,
2026-02-28,2026-02-28,2026,2,2026-02,0,0,0,0,0,0,0,,
2026-02-17,2026-02-17,2026,2,2026-02,0,0,0,0,0,0,0,,
2026-02-14,2026-02-14,2026,2,2026-02,0,0,0,0,0,0,0,,
2026-02-05,2026-02-05,2026,2,2026-02,0,0,0,0,0,0,0,,
2026-01-19,2026-01-19,2026,1,2026-01,0,0,0,0,0,0,0,,
2026-01-18,2026-01-18,2026,1,2026-01,0,0,0,0,0,0,0,,
2026-01-02,2026-01-02,2026,1,2026-01,0,0,0,0,0,0,0,,
2025-12-20,2025-12-20,2025,12,2025-12,0,0,0,0,0,0,0,,
2025-12-09,2025-12-09,2025,12,2025-12,0,0,0,0,0,0,0,,
2025-10-29,2025-10-29,2025,10,2025-10,0,0,0,0,0,0,0,,
2025-10-12,2025-10-12,2025,10,2025-10,0,0,0,0,0,0,0,,
2025-10-09,2025-10-09,2025,10,2025-10,0,0,0,0,0,0,0,,
2025-09-30,2025-09-30,2025,9,2025-09,0,0,0,0,0,0,0,,
2025-09-19,2025-09-19,2025,9,2025-09,0,0,0,0,0,0,0,,
2025-09-17,2025-09-17,2025,9,2025-09,0,0,0,0,0,0,0,,
2025-07-24,2025-07-24,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-07-22,2025-07-22,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-07-21,2025-07-21,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-07-06,2025-07-06,2025,7,2025-07,0,0,0,0,0,0,0,,
2025-06-29,2025-06-29,2025,6,2025-06,0,0,0,0,0,0,0,,
2025-06-22,2025-06-22,2025,6,2025-06,0,0,0,0,0,0,0,,
2025-05-16,2025-05-16,2025,5,2025-05,0,0,0,0,0,0,0,,
2025-04-21,2025-04-21,2025,4,2025-04,0,0,0,0,0,0,0,,
2025-04-04,2025-04-04,2025,4,2025-04,0,0,0,0,0,0,0,,
2025-03-31,2025-03-31,2025,3,2025-03,0,0,0,0,0,0,0,,
2025-03-24,2025-03-24,2025,3,2025-03,0,0,0,0,0,0,0,,
2025-02-10,2025-02-10,2025,2,2025-02,0,0,0,0,0,0,0,,
2025-02-04,2025-02-04,2025,2,2025-02,0,0,0,0,0,0,0,,
2025-01-16,2025-01-16,2025,1,2025-01,0,0,0,0,0,0,0,,
2025-01-15,2025-01-15,2025,1,2025-01,0,0,0,0,0,0,0,,
2024-12-15,2024-12-15,2024,12,2024-12,0,0,0,0,0,0,0,,
2024-10-26,2024-10-26,2024,10,2024-10,0,0,0,0,0,0,0,,
2024-10-01,2024-10-01,2024,10,2024-10,0,0,0,0,0,0,0,,
2024-09-28,2024-09-28,2024,9,2024-09,0,0,0,0,0,0,0,,
2024-09-10,2024-09-10,2024,9,2024-09,0,0,0,0,0,0,0,,
2024-08-30,2024-08-30,2024,8,2024-08,0,0,0,0,0,0,0,,
2024-08-18,2024-08-18,2024,8,2024-08,0,0,0,0,0,0,0,,
2024-07-31,2024-07-31,2024,7,2024-07,0,0,0,0,0,0,0,,
2024-07-27,2024-07-27,2024,7,2024-07,0,0,0,0,0,0,0,,
2024-07-26,2024-07-26,2024,7,2024-07,0,0,0,0,0,0,0,,
2024-07-22,2024-07-22,2024,7,2024-07,0,0,0,0,0,0,0,,
2024-07-12,2024-07-12,2024,7,2024-07,0,0,0,0,0,0,0,,
2024-06-09,2024-06-09,2024,6,2024-06,0,0,0,0,0,0,0,,
2024-05-31,2024-05-31,2024,5,2024-05,0,0,0,0,0,0,0,,
2024-05-02,2024-05-02,2024,5,2024-05,0,0,0,0,0,0,0,,
2024-04-02,2024-04-02,2024,4,2024-04,0,0,0,0,0,0,0,,
2024-03-02,2024-03-02,2024,3,2024-03,0,0,0,0,0,0,0,,
2024-03-01,2024-03-01,2024,3,2024-03,0,0,0,0,0,0,0,,
2024-02-21,2024-02-21,2024,2,2024-02,0,0,0,0,0,0,0,,
2024-02-03,2024-02-03,2024,2,2024-02,0,0,0,0,0,0,0,,
2023-11-10,2023-11-10,2023,11,2023-11,0,0,0,0,0,0,0,,
2023-10-24,2023-10-24,2023,10,2023-10,0,0,0,0,0,0,0,,
2023-10-21,2023-10-21,2023,10,2023-10,0,0,0,0,0,0,0,,
2023-10-13,2023-10-13,2023,10,2023-10,0,0,0,0,0,0,0,,
2023-10-12,2023-10-12,2023,10,2023-10,0,0,0,0,0,0,0,,
2023-09-27,2023-09-27,2023,9,2023-09,0,0,0,0,0,0,0,,
2016-03-09,2016-03-09,2016,3,2016-03,0,0,0,1,1,1,0,1.0,463.0
2016-01-17,2016-01-17,2016,1,2016-01,0,0,0,1,3,1,0,3.0,429.0
2016-01-16,2016-01-16,2016,1,2016-01,0,0,0,5,1,5,0,2.0,408.4
2016-01-14,2016-01-14,2016,1,2016-01,0,0,0,2,1,2,0,2.5,442.5
2015-12-09,2015-12-09,2015,12,2015-12,0,0,0,1,3,1,0,1.0,366.0
2015-11-26,2015-11-26,2015,11,2015-11,0,0,0,22,9,22,0,3.0,375.6363636363636
2015-11-14,2015-11-14,2015,11,2015-11,0,0,0,20,24,22,2,2.3,343.6
2015-10-26,2015-10-26,2015,10,2015-10,0,0,0,13,49,13,0,2.1538461538461537,339.9230769230769
2015-10-23,2015-10-23,2015,10,2015-10,0,0,0,67,29,70,3,2.4477611940298507,339.14925373134326
2015-10-09,2015-10-09,2015,10,2015-10,0,0,0,94,46,99,5,2.148936170212766,323.0851063829787
2015-09-03,2015-09-03,2015,9,2015-09,0,0,0,112,61,120,8,3.1785714285714284,290.69642857142856
2015-09-01,2015-09-01,2015,9,2015-09,0,0,0,86,81,98,12,3.3255813953488373,293.1162790697674
2015-08-21,2015-08-21,2015,8,2015-08,0,0,0,134,104,143,9,2.6194029850746268,285.3880597014925
2015-08-08,2015-08-08,2015,8,2015-08,0,0,0,195,198,207,12,2.7794871794871794,265.0820512820513
2015-07-09,2015-07-09,2015,7,2015-07,0,0,0,270,188,300,30,3.4074074074074074,248.03703703703704
2015-06-26,2015-06-26,2015,6,2015-06,0,0,0,309,240,334,25,2.7281553398058254,237.71197411003237
2015-06-24,2015-06-24,2015,6,2015-06,0,0,0,214,219,229,15,3.3130841121495327,232.57476635514018
2015-06-15,2015-06-15,2015,6,2015-06,0,0,0,231,348,256,25,3.142857142857143,222.7229437229437
2015-05-31,2015-05-31,2015,5,2015-05,0,0,0,250,429,280,30,2.904,218.352
2015-05-25,2015-05-25,2015,5,2015-05,0,0,0,296,617,337,41,3.2263513513513513,212.55743243243242
2015-05-12,2015-05-12,2015,5,2015-05,0,0,0,311,288,353,42,3.292604501607717,192.5016077170418
2015-05-09,2015-05-09,2015,5,2015-05,0,0,0,451,517,503,52,3.048780487804878,194.76053215077604
2015-05-02,2015-05-02,2015,5,2015-05,0,0,0,657,461,770,113,3.0121765601217656,185.69406392694063
2015-04-06,2015-04-06,2015,4,2015-04,0,0,0,509,801,622,113,3.3516699410609037,154.92141453831042
2015-03-20,2015-03-20,2015,3,2015-03,0,0,0,886,608,1039,153,3.074492099322799,137.99548532731376
2015-02-28,2015-02-28,2015,2,2015-02,0,0,0,1030,1120,1229,199,3.262135922330097,116.40194174757282
2015-02-27,2015-02-27,2015,2,2015-02,0,0,0,1137,863,1339,202,2.7000879507475815,110.73262972735269
2015-01-24,2015-01-24,2015,1,2015-01,0,0,0,1977,1978,2316,339,2.8528072837632776,68.46484572584724
2015-01-15,2015-01-15,2015,1,2015-01,0,0,0,2484,2158,2967,483,3.07085346215781,58.55877616747182
2015-01-13,2015-01-13,2015,1,2015-01,0,0,0,1937,2290,2256,319,2.8611254517294786,50.45534331440372
2015-01-02,2015-01-02,2015,1,2015-01,0,0,0,7268,9871,7962,694,2.324160704457898,42.92294991744634
2016-02-25,2016-02-25,2016,2,2016-02,0,0,0,1,1,1,0,1.0,481.0
2016-01-21,2016-01-21,2016,1,2016-01,0,0,0,1,1,1,0,1.0,388.0
2016-01-18,2016-01-18,2016,1,2016-01,0,0,0,1,3,1,0,2.0,406.0
2015-12-07,2015-12-07,2015,12,2015-12,0,0,0,5,17,5,0,4.8,366.0
2015-12-06,2015-12-06,2015,12,2015-12,0,0,0,6,18,6,0,2.6666666666666665,381.5
2015-11-24,2015-11-24,2015,11,2015-11,0,0,0,11,5,11,0,4.181818181818182,357.1818181818182
2015-11-19,2015-11-19,2015,11,2015-11,0,0,0,15,5,16,1,2.8,364.6666666666667
2015-10-18,2015-10-18,2015,10,2015-10,0,0,0,32,89,37,5,3.65625,318.0
2015-10-06,2015-10-06,2015,10,2015-10,0,0,0,53,47,55,2,3.3207547169811322,322.8867924528302
2015-09-19,2015-09-19,2015,9,2015-09,0,0,0,157,110,170,13,3.254777070063694,303.6369426751592
2015-08-31,2015-08-31,2015,8,2015-08,0,0,0,71,103,77,6,2.7464788732394365,290.15492957746477
2015-07-30,2015-07-30,2015,7,2015-07,0,0,0,152,159,162,10,3.138157894736842,261.61842105263156
2015-07-29,2015-07-29,2015,7,2015-07,0,0,0,166,170,172,6,2.9156626506024095,266.22289156626505
2015-07-18,2015-07-18,2015,7,2015-07,0,0,0,256,202,273,17,2.9609375,252.2265625
2015-07-12,2015-07-12,2015,7,2015-07,0,0,0,191,323,198,7,3.18848167539267,253.15183246073298
2015-07-11,2015-07-11,2015,7,2015-07,0,0,0,249,251,269,20,2.8112449799196786,243.06827309236948
2015-07-07,2015-07-07,2015,7,2015-07,0,0,0,179,222,192,13,3.631284916201117,244.4413407821229
2015-06-29,2015-06-29,2015,6,2015-06,0,0,0,202,254,227,25,3.391089108910891,239.37128712871288
2015-06-12,2015-06-12,2015,6,2015-06,0,0,0,395,249,439,44,2.8734177215189876,227.40759493670885
2015-05-20,2015-05-20,2015,5,2015-05,0,0,0,325,314,376,51,3.3046153846153845,206.64307692307693
2015-05-13,2015-05-13,2015,5,2015-05,0,0,0,400,241,464,64,3.2675,194.2275
2015-04-27,2015-04-27,2015,4,2015-04,0,0,0,275,429,313,38,3.272727272727273,177.06181818181818
2015-04-23,2015-04-23,2015,4,2015-04,0,0,0,426,294,505,79,3.267605633802817,173.58920187793427
2015-04-07,2015-04-07,2015,4,2015-04,0,0,0,506,643,600,94,3.3873517786561265,161.50197628458497
2015-03-29,2015-03-29,2015,3,2015-03,0,0,0,659,947,827,168,3.9119878603945373,148.02731411229135
2015-03-18,2015-03-18,2015,3,2015-03,0,0,0,608,535,708,100,3.3371710526315788,135.82401315789474
2015-03-15,2015-03-15,2015,3,2015-03,0,0,0,650,1162,798,148,3.6384615384615384,132.33384615384617
2015-03-10,2015-03-10,2015,3,2015-03,0,0,0,457,501,551,94,3.7067833698030634,121.6258205689278
