year_month,is_package,lead_time_bucket,stay_length_bucket,party_segment,channel,is_mobile,users,events,weighted_events,bookings,weighted_bookings,booking_row_rate,booking_weighted_event_rate,booking_value_proxy_total
2013/05/01,"1",91_plus,"1",group,"0","0","2","5","5","0","0",0,0,"0"
2013/05/01,"0",8_30,"1",family_with_children,"10","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",31_90,"1",family_with_children,"10","0","1","1","2","0","0",0,0,"0"
2013/05/01,"0",91_plus,8_14,family_with_children,"8","0","1","1","2","0","0",0,0,"0"
2013/05/01,"1",31_90,15_plus,family_with_children,"1","1","3","17","42","0","0",0,0,"0"
2013/05/01,"1",91_plus,15_plus,solo,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",31_90,4_7,family_with_children,"10","1","1","2","2","0","0",0,0,"0"
2013/05/01,"0",91_plus,"1",family_with_children,"6","0","2","6","6","0","0",0,0,"0"
2013/05/01,"1",8_30,8_14,family_with_children,"2","1","1","2","3","0","0",0,0,"0"
2013/05/01,"1",91_plus,2_3,solo,"2","1","1","1","1","1","1",1,1,"2"
2013/05/01,"0",2_7,15_plus,group,"1","0","1","2","2","0","0",0,0,"0"
2013/05/01,"0",same_next_day,4_7,group,"7","0","2","2","2","0","0",0,0,"0"
2013/05/01,"1",91_plus,"1",solo,"0","1","3","3","4","0","0",0,0,"0"
2013/05/01,"1",8_30,2_3,couple,"5","1","2","2","3","0","0",0,0,"0"
2013/05/01,"0",2_7,"1",group,"8","0","5","8","13","1","1",0.125,0.0769230769230769,"1"
2013/05/01,"0",same_next_day,8_14,family_with_children,"2","0","3","5","8","0","0",0,0,"0"
2013/05/01,"0",same_next_day,2_3,couple,"7","1","1","2","2","0","0",0,0,"0"
2013/05/01,"0",same_next_day,2_3,group,"7","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",2_7,"1",family_with_children,"2","1","2","2","2","0","0",0,0,"0"
2013/05/01,"0",2_7,4_7,solo,"3","1","2","3","3","0","0",0,0,"0"
2013/05/01,"1",2_7,"1",couple,"2","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,"1",family_with_children,"5","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",31_90,4_7,solo,"10","1","1","2","3","0","0",0,0,"0"
2013/05/01,"0",91_plus,4_7,group,"8","1","1","2","5","0","0",0,0,"0"
2013/05/01,"0",2_7,4_7,couple,"7","1","1","2","6","0","0",0,0,"0"
2013/05/01,"1",same_next_day,2_3,solo,"8","0","1","3","3","0","0",0,0,"0"
2013/05/01,"1",same_next_day,4_7,group,"1","0","1","8","8","0","0",0,0,"0"
2013/05/01,"1",31_90,4_7,solo,"4","1","3","13","35","3","3",0.230769230769231,0.0857142857142857,"6"
2013/05/01,"0",8_30,2_3,family_with_children,"7","1","1","2","2","0","0",0,0,"0"
2013/05/01,"1",2_7,15_plus,family_with_children,"2","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",91_plus,8_14,group,"1","1","1","1","1","0","0",0,0,"0"
2013/05/01,"0",31_90,"1",solo,"10","1","1","2","5","0","0",0,0,"0"
2013/05/01,"1",2_7,15_plus,family_with_children,"3","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,4_7,family_with_children,"0","1","1","1","1","0","0",0,0,"0"
2013/05/01,"0",2_7,15_plus,couple,"3","1","1","1","2","0","0",0,0,"0"
2013/05/01,"1",31_90,8_14,group,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",31_90,4_7,group,"8","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,2_3,solo,"0","1","2","3","3","0","0",0,0,"0"
2013/05/01,"0",31_90,8_14,group,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",31_90,15_plus,family_with_children,"8","0","1","14","33","0","0",0,0,"0"
2013/05/01,"1",31_90,15_plus,group,"9","1","1","1","1","0","0",0,0,"0"
2013/05/01,"0",same_next_day,4_7,solo,"8","0","1","3","6","0","0",0,0,"0"
2013/05/01,"1",91_plus,15_plus,group,"5","0","1","2","4","0","0",0,0,"0"
2013/05/01,"0",same_next_day,15_plus,solo,"0","0","2","3","7","1","1",0.333333333333333,0.142857142857143,"1"
2013/05/01,"1",91_plus,8_14,couple,"6","0","2","2","4","0","0",0,0,"0"
2013/05/01,"0",91_plus,8_14,couple,"5","1","1","1","1","0","0",0,0,"0"
2013/05/01,"0",91_plus,2_3,group,"8","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",91_plus,8_14,group,"5","1","2","3","3","0","0",0,0,"0"
2013/05/01,"1",2_7,4_7,group,"5","0","2","5","5","0","0",0,0,"0"
2013/05/01,"0",2_7,"1",group,"10","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,2_3,family_with_children,"2","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",2_7,15_plus,couple,"4","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",2_7,15_plus,solo,"4","0","1","2","4","1","2",0.5,0.5,"1"
2013/05/01,"1",91_plus,8_14,group,"7","0","1","3","3","0","0",0,0,"0"
2013/05/01,"0",same_next_day,15_plus,family_with_children,"2","0","2","2","2","0","0",0,0,"0"
2013/05/01,"0",2_7,2_3,solo,"6","1","1","6","8","0","0",0,0,"0"
2013/05/01,"0",91_plus,15_plus,group,"1","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",91_plus,8_14,solo,"7","0","3","7","7","0","0",0,0,"0"
2013/05/01,"0",8_30,8_14,couple,"7","1","1","4","4","0","0",0,0,"0"
2013/05/01,"1",91_plus,15_plus,family_with_children,"0","1","2","2","2","0","0",0,0,"0"
2013/05/01,"1",31_90,15_plus,group,"3","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",31_90,4_7,solo,"5","1","1","1","1","1","1",1,1,"2"
2013/05/01,"1",31_90,"1",solo,"5","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",2_7,4_7,couple,"10","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",8_30,"1",group,"0","1","1","2","2","0","0",0,0,"0"
2013/05/01,"1",8_30,4_7,couple,"7","1","1","5","14","0","0",0,0,"0"
2013/05/01,"1",31_90,4_7,family_with_children,"10","1","1","3","8","0","0",0,0,"0"
2013/05/01,"0",2_7,15_plus,family_with_children,"2","1","1","1","2","0","0",0,0,"0"
2013/05/01,"1",2_7,4_7,group,"7","0","1","5","10","0","0",0,0,"0"
2013/05/01,"1",8_30,8_14,group,"0","1","1","3","5","0","0",0,0,"0"
2013/05/01,"0",31_90,"1",group,"6","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",91_plus,4_7,group,"10","1","1","1","1","0","0",0,0,"0"
2013/05/01,"0",2_7,8_14,couple,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,4_7,solo,"2","1","1","1","3","0","0",0,0,"0"
2013/05/01,"1",same_next_day,"1",solo,"3","0","1","1","1","1","1",1,1,"2"
2013/05/01,"1",same_next_day,"1",solo,"1","1","2","6","7","1","1",0.166666666666667,0.142857142857143,"2"
2013/05/01,"1",91_plus,8_14,couple,"10","1","1","2","2","0","0",0,0,"0"
2013/05/01,"1",91_plus,2_3,group,"4","1","1","3","4","0","0",0,0,"0"
2013/05/01,"0",8_30,15_plus,solo,"7","0","2","8","12","0","0",0,0,"0"
2013/05/01,"1",31_90,2_3,group,"7","1","2","4","9","1","1",0.25,0.111111111111111,"2"
2013/05/01,"1",91_plus,8_14,family_with_children,"8","1","1","1","1","0","0",0,0,"0"
2013/05/01,"0",31_90,15_plus,solo,"8","0","1","4","5","0","0",0,0,"0"
2013/05/01,"0",31_90,15_plus,couple,"8","0","1","4","7","0","0",0,0,"0"
2013/05/01,"0",31_90,8_14,solo,"3","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,2_3,group,"5","0","1","1","1","1","1",1,1,"2"
2013/05/01,"1",31_90,4_7,solo,"8","1","1","2","2","0","0",0,0,"0"
2013/05/01,"1",same_next_day,"1",group,"1","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,"1",family_with_children,"4","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",8_30,8_14,group,"4","0","2","4","11","0","0",0,0,"0"
2013/05/01,"1",31_90,"1",solo,"8","0","2","7","7","3","3",0.428571428571429,0.428571428571429,"6"
2013/05/01,"1",2_7,2_3,family_with_children,"3","1","1","3","3","1","1",0.333333333333333,0.333333333333333,"2"
2013/05/01,"0",same_next_day,8_14,family_with_children,"9","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",91_plus,2_3,group,"10","1","1","3","3","0","0",0,0,"0"
2013/05/01,"1",8_30,4_7,solo,"8","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",31_90,2_3,group,"6","0","1","3","5","0","0",0,0,"0"
2013/05/01,"1",2_7,15_plus,couple,"1","0","1","5","5","0","0",0,0,"0"
2013/05/01,"0",2_7,15_plus,solo,"3","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,"1",solo,"8","0","1","1","1","1","1",1,1,"2"
2013/05/01,"1",8_30,15_plus,family_with_children,"7","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,2_3,group,"9","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,"1",group,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,4_7,solo,"7","1","1","1","1","1","1",1,1,"2"
2013/05/01,"1",91_plus,15_plus,group,"0","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,2_3,couple,"8","0","1","1","1","1","1",1,1,"2"
2013/05/01,"0",same_next_day,8_14,solo,"0","1","1","2","2","1","1",0.5,0.5,"1"
2013/05/01,"0",8_30,8_14,group,"8","0","1","2","10","0","0",0,0,"0"
2013/05/01,"1",8_30,"1",couple,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",same_next_day,8_14,family_with_children,"1","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",same_next_day,2_3,family_with_children,"5","1","1","1","2","0","0",0,0,"0"
2013/05/01,"0",91_plus,15_plus,solo,"8","0","1","2","2","1","1",0.5,0.5,"1"
2013/05/01,"1",8_30,"1",group,"2","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",2_7,15_plus,couple,"4","0","1","4","8","0","0",0,0,"0"
2013/05/01,"0",same_next_day,8_14,family_with_children,"1","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",8_30,15_plus,solo,"7","0","1","2","2","0","0",0,0,"0"
2013/05/01,"0",same_next_day,4_7,solo,"4","1","1","2","3","1","1",0.5,0.333333333333333,"1"
2013/05/01,"1",91_plus,8_14,group,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"1",91_plus,4_7,family_with_children,"10","1","1","2","2","0","0",0,0,"0"
2013/05/01,"1",2_7,4_7,family_with_children,"5","1","1","1","1","1","1",1,1,"2"
2013/05/01,"0",91_plus,15_plus,family_with_children,"2","1","1","1","1","0","0",0,0,"0"
2013/05/01,"0",2_7,8_14,family_with_children,"4","0","1","4","7","0","0",0,0,"0"
2013/05/01,"1",31_90,15_plus,group,"5","0","1","1","5","0","0",0,0,"0"
2013/05/01,"1",91_plus,"1",couple,"8","1","1","1","4","0","0",0,0,"0"
2013/05/01,"1",8_30,2_3,group,"5","1","1","1","1","0","0",0,0,"0"
2013/05/01,"1",91_plus,4_7,solo,"10","1","1","3","3","0","0",0,0,"0"
2013/05/01,"1",91_plus,"1",family_with_children,"8","0","1","1","1","0","0",0,0,"0"
2013/05/01,"0",91_plus,2_3,group,"6","0","1","1","4","0","0",0,0,"0"
2014/08/01,"1",8_30,15_plus,couple,"0","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",8_30,4_7,solo,"8","1","2","2","3","0","0",0,0,"0"
2014/08/01,"1",31_90,8_14,family_with_children,"3","1","3","7","14","0","0",0,0,"0"
2014/08/01,"0",same_next_day,8_14,family_with_children,"4","1","1","1","2","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,solo,"1","1","1","2","2","0","0",0,0,"0"
2014/08/01,"0",2_7,4_7,group,"6","0","1","1","2","0","0",0,0,"0"
2014/08/01,"0",same_next_day,15_plus,family_with_children,"0","1","1","2","2","1","1",0.5,0.5,"1"
2014/08/01,"1",2_7,15_plus,couple,"1","0","1","2","3","0","0",0,0,"0"
2014/08/01,"1",91_plus,"1",solo,"0","1","2","2","2","0","0",0,0,"0"
2014/08/01,"1",8_30,8_14,solo,"7","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",31_90,15_plus,group,"0","0","1","5","13","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,family_with_children,"9","1","2","15","16","0","0",0,0,"0"
2014/08/01,"1",31_90,"1",couple,"4","1","1","2","5","0","0",0,0,"0"
2014/08/01,"0",31_90,15_plus,group,"2","0","1","2","2","0","0",0,0,"0"
2014/08/01,"0",31_90,"1",solo,"6","0","4","10","15","2","3",0.2,0.2,"2"
2014/08/01,"1",8_30,15_plus,group,"0","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",31_90,15_plus,family_with_children,"5","0","1","1","4","0","0",0,0,"0"
2014/08/01,"1",31_90,8_14,group,"4","1","1","4","5","0","0",0,0,"0"
2014/08/01,"0",2_7,8_14,family_with_children,"8","1","1","1","2","0","0",0,0,"0"
2014/08/01,"1",same_next_day,"1",group,"1","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",same_next_day,2_3,family_with_children,"8","0","1","1","1","0","0",0,0,"0"
2014/08/01,"1",31_90,"1",group,"5","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",31_90,8_14,solo,"6","1","1","3","6","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,solo,"0","0","2","3","3","0","0",0,0,"0"
2014/08/01,"1",2_7,"1",couple,"7","1","1","1","1","0","0",0,0,"0"
2014/08/01,"0",31_90,8_14,solo,"5","1","1","1","1","0","0",0,0,"0"
2014/08/01,"0",91_plus,8_14,family_with_children,"6","1","1","4","5","0","0",0,0,"0"
2014/08/01,"1",91_plus,8_14,group,"5","1","1","2","8","0","0",0,0,"0"
2014/08/01,"0",2_7,8_14,family_with_children,"5","1","1","2","2","0","0",0,0,"0"
2014/08/01,"1",same_next_day,4_7,solo,"8","0","1","5","7","1","1",0.2,0.142857142857143,"2"
2014/06/01,"1",31_90,2_3,family_with_children,"6","1","1","2","3","0","0",0,0,"0"
2014/06/01,"0",91_plus,15_plus,family_with_children,"9","1","2","3","3","0","0",0,0,"0"
2014/06/01,"1",91_plus,4_7,solo,"8","1","1","1","1","0","0",0,0,"0"
2014/06/01,"0",91_plus,15_plus,solo,"7","0","1","3","3","0","0",0,0,"0"
2014/06/01,"1",8_30,"1",solo,"7","1","1","1","1","0","0",0,0,"0"
2014/06/01,"1",2_7,2_3,group,"3","1","1","2","2","0","0",0,0,"0"
2014/06/01,"1",2_7,15_plus,group,"1","0","2","3","3","0","0",0,0,"0"
2014/06/01,"1",91_plus,8_14,group,"5","1","1","2","3","0","0",0,0,"0"
2014/06/01,"1",31_90,15_plus,group,"1","1","1","1","1","0","0",0,0,"0"
2014/06/01,"1",31_90,8_14,couple,"6","1","1","1","1","0","0",0,0,"0"
2014/06/01,"0",91_plus,2_3,group,"7","1","1","6","8","0","0",0,0,"0"
2014/06/01,"0",31_90,4_7,group,"7","1","1","2","2","0","0",0,0,"0"
2014/06/01,"0",2_7,15_plus,group,"5","0","3","6","10","1","1",0.166666666666667,0.1,"1"
2014/06/01,"0",same_next_day,15_plus,solo,"7","0","1","2","3","0","0",0,0,"0"
2014/06/01,"0",same_next_day,15_plus,solo,"1","0","2","6","6","1","1",0.166666666666667,0.166666666666667,"1"
2014/06/01,"0",31_90,15_plus,family_with_children,"8","0","1","2","3","0","0",0,0,"0"
2014/06/01,"1",91_plus,"1",solo,"3","1","1","1","3","0","0",0,0,"0"
2014/06/01,"1",same_next_day,2_3,family_with_children,"4","1","1","1","1","0","0",0,0,"0"
2014/06/01,"1",91_plus,8_14,couple,"6","1","1","2","2","0","0",0,0,"0"
2014/06/01,"0",2_7,"1",solo,"6","1","1","15","20","1","1",0.0666666666666667,0.05,"1"
2014/06/01,"1",31_90,15_plus,family_with_children,"7","0","1","3","3","0","0",0,0,"0"
2014/06/01,"1",2_7,2_3,family_with_children,"8","1","2","2","2","0","0",0,0,"0"
2014/06/01,"1",same_next_day,8_14,solo,"5","0","1","1","1","0","0",0,0,"0"
2014/06/01,"1",8_30,8_14,solo,"8","1","1","1","1","0","0",0,0,"0"
2014/06/01,"0",31_90,"1",solo,"8","1","1","1","1","0","0",0,0,"0"
2014/06/01,"0",91_plus,"1",family_with_children,"6","1","1","3","3","0","0",0,0,"0"
2014/06/01,"1",same_next_day,4_7,family_with_children,"7","1","1","1","1","0","0",0,0,"0"
2014/06/01,"1",2_7,8_14,group,"1","1","1","1","1","0","0",0,0,"0"
2014/06/01,"1",31_90,2_3,solo,"8","1","1","4","4","0","0",0,0,"0"
2014/06/01,"0",same_next_day,15_plus,solo,"0","1","1","1","2","0","0",0,0,"0"
2014/06/01,"1",same_next_day,15_plus,couple,"7","0","1","1","1","0","0",0,0,"0"
2014/06/01,"1",8_30,8_14,family_with_children,"8","1","2","13","33","0","0",0,0,"0"
2014/06/01,"1",31_90,2_3,family_with_children,"10","0","1","1","1","1","1",1,1,"2"
2014/06/01,"0",8_30,"1",group,"7","1","1","1","1","0","0",0,0,"0"
2014/06/01,"0",same_next_day,4_7,couple,"7","1","1","1","2","0","0",0,0,"0"
2014/06/01,"0",2_7,8_14,family_with_children,"6","0","1","2","3","0","0",0,0,"0"
2014/06/01,"0",91_plus,2_3,family_with_children,"6","1","1","8","10","0","0",0,0,"0"
2014/06/01,"1",31_90,8_14,couple,"8","1","1","3","31","0","0",0,0,"0"
2014/06/01,"1",31_90,"1",group,"4","1","1","1","1","0","0",0,0,"0"
2014/06/01,"1",8_30,"1",group,"8","0","1","1","1","0","0",0,0,"0"
2014/06/01,"0",8_30,"1",family_with_children,"6","1","1","2","3","1","1",0.5,0.333333333333333,"1"
2014/06/01,"0",31_90,15_plus,solo,"7","0","1","1","1","0","0",0,0,"0"
2014/06/01,"1",same_next_day,2_3,family_with_children,"6","0","1","1","1","0","0",0,0,"0"
2014/06/01,"1",2_7,8_14,family_with_children,"8","1","1","4","15","0","0",0,0,"0"
2014/08/01,"0",91_plus,2_3,family_with_children,"6","1","1","3","3","0","0",0,0,"0"
2014/08/01,"1",same_next_day,2_3,solo,"8","1","1","2","4","0","0",0,0,"0"
2014/08/01,"0",31_90,15_plus,group,"0","0","3","3","3","0","0",0,0,"0"
2014/08/01,"0",2_7,15_plus,solo,"3","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",2_7,4_7,family_with_children,"6","0","1","4","14","0","0",0,0,"0"
2014/08/01,"0",8_30,"1",group,"6","1","1","3","3","0","0",0,0,"0"
2014/08/01,"1",8_30,8_14,family_with_children,"5","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",2_7,2_3,group,"8","0","2","3","3","0","0",0,0,"0"
2014/08/01,"0",same_next_day,15_plus,solo,"2","1","1","2","2","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,couple,"2","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",same_next_day,"1",couple,"4","1","2","2","2","0","0",0,0,"0"
2014/08/01,"1",31_90,15_plus,solo,"4","1","1","1","1","0","0",0,0,"0"
2014/08/01,"0",2_7,15_plus,solo,"7","1","1","1","2","0","0",0,0,"0"
2014/08/01,"1",same_next_day,15_plus,couple,"2","0","1","1","2","0","0",0,0,"0"
2014/08/01,"1",91_plus,15_plus,group,"3","0","1","1","1","0","0",0,0,"0"
2014/08/01,"0",31_90,4_7,group,"7","1","1","2","3","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,couple,"3","0","1","1","1","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,solo,"3","0","1","1","3","0","0",0,0,"0"
2014/08/01,"0",31_90,2_3,family_with_children,"6","1","1","4","7","0","0",0,0,"0"
2014/08/01,"0",2_7,4_7,solo,"6","1","1","2","3","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,solo,"2","1","1","1","1","0","0",0,0,"0"
2014/08/01,"0",91_plus,15_plus,solo,"2","1","2","3","3","0","0",0,0,"0"
2014/08/01,"0",31_90,2_3,group,"6","1","1","5","6","0","0",0,0,"0"
2014/08/01,"1",91_plus,2_3,group,"7","1","1","2","2","0","0",0,0,"0"
2014/08/01,"0",same_next_day,4_7,family_with_children,"8","1","1","1","3","0","0",0,0,"0"
2014/08/01,"1",31_90,"1",group,"6","0","2","3","3","0","0",0,0,"0"
2014/08/01,"0",same_next_day,8_14,family_with_children,"7","0","1","3","10","0","0",0,0,"0"
2014/08/01,"1",same_next_day,8_14,solo,"3","0","2","2","2","0","0",0,0,"0"
2014/08/01,"1",same_next_day,2_3,couple,"6","0","3","9","37","2","2",0.222222222222222,0.0540540540540541,"4"
2014/08/01,"0",91_plus,15_plus,family_with_children,"4","1","1","1","1","0","0",0,0,"0"
2014/08/01,"0",31_90,"1",family_with_children,"6","1","1","1","1","0","0",0,0,"0"
2014/08/01,"1",8_30,8_14,solo,"8","0","1","1","1","0","0",0,0,"0"
2014/08/01,"1",2_7,15_plus,family_with_children,"0","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,"1",group,"3","1","3","7","9","2","2",0.285714285714286,0.222222222222222,"2"
2013/06/01,"0",91_plus,4_7,solo,"10","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",91_plus,15_plus,solo,"7","0","3","11","21","0","0",0,0,"0"
2013/06/01,"0",91_plus,"1",group,"1","1","4","41","95","2","2",0.0487804878048781,0.0210526315789474,"2"
2013/06/01,"0",31_90,2_3,couple,"10","1","2","4","9","0","0",0,0,"0"
2013/06/01,"1",31_90,8_14,group,"3","1","1","1","3","0","0",0,0,"0"
2013/06/01,"0",same_next_day,4_7,solo,"8","0","1","1","2","0","0",0,0,"0"
2013/06/01,"0",2_7,"1",couple,"10","1","2","4","16","0","0",0,0,"0"
2013/06/01,"0",31_90,8_14,family_with_children,"4","1","4","16","20","0","0",0,0,"0"
2013/06/01,"0",31_90,15_plus,couple,"1","1","1","3","4","0","0",0,0,"0"
2013/06/01,"1",2_7,"1",family_with_children,"3","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",8_30,15_plus,couple,"8","0","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,8_14,group,"3","0","1","9","16","0","0",0,0,"0"
2013/06/01,"1",91_plus,"1",family_with_children,"3","1","3","3","3","0","0",0,0,"0"
2013/06/01,"0",31_90,2_3,solo,"7","1","1","1","2","0","0",0,0,"0"
2013/06/01,"0",91_plus,4_7,family_with_children,"8","1","2","2","2","0","0",0,0,"0"
2013/06/01,"1",91_plus,15_plus,group,"9","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",8_30,2_3,group,"2","1","2","2","2","0","0",0,0,"0"
2013/06/01,"0",8_30,4_7,solo,"10","1","2","3","6","0","0",0,0,"0"
2013/06/01,"1",91_plus,8_14,solo,"8","0","2","6","12","0","0",0,0,"0"
2013/06/01,"0",same_next_day,2_3,couple,"4","1","3","18","29","2","2",0.111111111111111,0.0689655172413793,"2"
2013/06/01,"1",same_next_day,2_3,solo,"8","0","3","4","4","2","2",0.5,0.5,"4"
2013/06/01,"1",8_30,8_14,solo,"1","1","2","4","5","0","0",0,0,"0"
2013/06/01,"1",91_plus,4_7,group,"8","0","3","6","9","0","0",0,0,"0"
2013/06/01,"1",31_90,15_plus,solo,"8","0","1","7","7","0","0",0,0,"0"
2013/06/01,"0",91_plus,8_14,couple,"8","1","1","2","5","0","0",0,0,"0"
2013/06/01,"0",2_7,15_plus,group,"0","0","2","2","2","0","0",0,0,"0"
2013/06/01,"1",2_7,8_14,couple,"7","0","1","2","2","0","0",0,0,"0"
2013/06/01,"0",same_next_day,2_3,group,"2","1","4","14","27","1","1",0.0714285714285714,0.037037037037037,"1"
2013/06/01,"0",8_30,15_plus,family_with_children,"4","0","4","12","22","1","1",0.0833333333333333,0.0454545454545455,"1"
2013/06/01,"0",same_next_day,15_plus,couple,"1","0","2","2","4","0","0",0,0,"0"
2013/06/01,"1",8_30,15_plus,solo,"3","0","2","13","20","0","0",0,0,"0"
2013/06/01,"0",91_plus,2_3,couple,"10","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",8_30,"1",solo,"10","0","1","2","2","1","1",0.5,0.5,"1"
2013/06/01,"0",2_7,"1",solo,"8","1","1","14","29","1","1",0.0714285714285714,0.0344827586206897,"1"
2013/06/01,"1",91_plus,"1",group,"0","1","2","9","9","0","0",0,0,"0"
2013/06/01,"1",8_30,8_14,family_with_children,"8","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,4_7,group,"8","0","2","3","4","1","1",0.333333333333333,0.25,"1"
2013/06/01,"1",31_90,15_plus,group,"9","1","2","5","9","0","0",0,0,"0"
2013/06/01,"0",31_90,4_7,group,"4","1","3","3","7","0","0",0,0,"0"
2013/06/01,"0",2_7,15_plus,solo,"1","0","1","2","7","0","0",0,0,"0"
2013/06/01,"1",31_90,15_plus,couple,"3","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,4_7,couple,"8","1","3","7","11","0","0",0,0,"0"
2013/06/01,"0",91_plus,15_plus,solo,"8","0","1","2","5","0","0",0,0,"0"
2013/06/01,"1",31_90,15_plus,couple,"1","1","2","3","3","0","0",0,0,"0"
2013/06/01,"0",same_next_day,2_3,family_with_children,"4","1","4","13","20","3","3",0.230769230769231,0.15,"3"
2013/06/01,"1",2_7,2_3,group,"4","0","2","2","3","1","1",0.5,0.333333333333333,"2"
2013/06/01,"0",8_30,15_plus,couple,"1","1","2","2","2","0","0",0,0,"0"
2013/06/01,"1",91_plus,"1",solo,"4","1","1","1","1","1","1",1,1,"2"
2013/06/01,"1",2_7,8_14,couple,"2","1","2","2","2","0","0",0,0,"0"
2013/06/01,"1",same_next_day,2_3,group,"1","0","1","1","1","1","1",1,1,"2"
2013/06/01,"0",91_plus,"1",solo,"3","1","1","4","5","0","0",0,0,"0"
2013/06/01,"1",91_plus,"1",solo,"3","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",31_90,15_plus,solo,"4","0","2","2","2","0","0",0,0,"0"
2013/06/01,"1",91_plus,15_plus,couple,"3","1","1","1","1","0","0",0,0,"0"
2013/06/01,"1",2_7,4_7,solo,"10","1","1","2","2","0","0",0,0,"0"
2013/06/01,"1",2_7,2_3,group,"0","1","1","1","1","1","1",1,1,"2"
2013/06/01,"1",91_plus,8_14,couple,"7","1","1","2","8","0","0",0,0,"0"
2013/06/01,"1",same_next_day,15_plus,couple,"1","0","1","1","1","0","0",0,0,"0"
2013/06/01,"1",2_7,2_3,family_with_children,"4","1","1","1","1","1","1",1,1,"2"
2013/06/01,"1",same_next_day,4_7,solo,"7","1","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,8_14,group,"4","0","1","1","1","0","0",0,0,"0"
2013/06/01,"0",2_7,2_3,group,"8","1","1","1","3","0","0",0,0,"0"
2013/06/01,"1",same_next_day,8_14,couple,"7","0","1","1","1","1","1",1,1,"2"
2013/06/01,"1",8_30,2_3,couple,"8","1","1","3","8","0","0",0,0,"0"
2013/06/01,"1",same_next_day,4_7,solo,"4","0","3","10","29","1","1",0.1,0.0344827586206897,"2"
2013/06/01,"1",8_30,2_3,solo,"7","1","2","2","3","1","1",0.5,0.333333333333333,"2"
2013/06/01,"0",2_7,15_plus,family_with_children,"1","0","2","4","4","0","0",0,0,"0"
